occ_group,occ_group_code,met2013,dominant_statefip,total_emp,emp_projected,emp_proj_lo,emp_proj_hi,emp_growth_pct,log_wage
Architecture and Engineering,1300,42540,42,3459.6000000000004,3812.3453117409445,2863.5406886570613,5075.526544296911,0.10196129949732456,11.2428694396792
Architecture and Engineering,1300,42660,53,70389.4,75428.33717272457,56655.96762881001,100420.73742200284,0.0715865907753806,11.652385030900904
Architecture and Engineering,1300,42680,12,928.4,1110.4630532018875,834.0944683843038,1478.403513351562,0.19610410728337738,11.39822953778786
Architecture and Engineering,1300,43100,55,1696.5999999999997,1787.3985100029784,1342.5563378206205,2379.634540139294,0.053517924085216724,11.28258586126665
Architecture and Engineering,1300,43340,22,1834.4,1983.20552757755,1489.6315149360232,2640.320190045837,0.08111945463233199,11.517170798849406
Architecture and Engineering,1300,43900,45,3085.8,3654.6449216496208,2745.0882803054747,4865.573759199127,0.18434277064282215,11.171620756682668
Architecture and Engineering,1300,44060,53,4919.6,5974.435717280021,4487.53677047812,7954.003268503194,0.21441493562078634,11.328231953272642
Architecture and Engineering,1300,44100,17,1564.4,1680.5553203393445,1262.3039483097646,2237.3899634098366,0.07424911808958345,11.17571347803432
Architecture and Engineering,1300,44140,25,3989.999999999999,4416.155207715008,3317.076259008092,5879.402611159808,0.10680581646992711,11.324706915627296
Architecture and Engineering,1300,44180,29,2337.6,2781.2932917296384,2089.0936829433635,3702.8460895642875,0.18980719187612874,11.145925331310933
Architecture and Engineering,1300,44220,39,897.1999999999998,985.5727609664942,740.2864829604952,1312.132113063253,0.09849839608392157,11.211732163953988
Architecture and Engineering,1300,44300,42,1727.8,1675.3563438906817,1258.3988769212242,2230.468359827103,-0.03035285108769431,11.351955215468257
Architecture and Engineering,1300,44700,6,5418.0,6547.394372228721,4917.899260547149,8716.805854360451,0.20845226508466616,11.498546652514277
Architecture and Engineering,1300,45060,36,7590.599999999999,8053.678516681298,6049.304100249151,10722.181688201528,0.06100683960178358,11.32685707968331
Architecture and Engineering,1300,45300,12,24844.800000000003,29496.650430906833,22155.615974205597,39270.06081239466,0.1872363806875817,11.350136890318854
Architecture and Engineering,1300,45780,39,5902.2,5997.321514728177,4504.726821962526,7984.47203849572,0.01611628117111879,11.31186137897968
Architecture and Engineering,1300,45820,20,1340.8000000000002,1487.5893494870536,1117.3627470602344,1980.4867117052918,0.10947893010669257,11.270005057702743
Architecture and Engineering,1300,45940,34,3207.2,3538.4901465076027,2657.841743698042,4710.932299343821,0.10329575533412413,11.499648110927623
Architecture and Engineering,1300,46060,4,14056.6,15693.093152980373,11787.445023946035,20892.837439141294,0.11642169180174242,11.517379943735088
Architecture and Engineering,1300,46220,1,2623.0,2740.4035597574643,2058.380460064523,3648.4079673472916,0.044759267921259754,11.228291633000865
Architecture and Engineering,1300,46340,48,1219.8,1466.940128483103,1101.8526398430888,1952.995584655013,0.20260709008288502,11.387582361379836
Architecture and Engineering,1300,46520,15,10315.2,10826.863535266777,8132.307471805573,14414.232912084359,0.04960287103175666,11.326090100467905
Architecture and Engineering,1300,46540,36,2135.6,2321.8043825110317,1743.960941824151,3091.1102773946227,0.08719066422131101,11.342761620205234
Architecture and Engineering,1300,46700,6,3886.8,4329.347097614494,3251.8726808818683,5763.831530618259,0.11385898364065385,11.607541770084616
Architecture and Engineering,1300,47260,51,23257.0,24337.528353803158,18280.48012540472,32401.516935489086,0.04646034973569928,11.326279106349052
Architecture and Engineering,1300,47300,6,1219.6,1580.4352981126144,1187.10148527145,2104.09620618843,0.2958636422701005,11.172341836554864
Architecture and Engineering,1300,47380,48,1446.8000000000002,1752.4101667525515,1316.2757844253815,2333.053170827967,0.2112317989719044,11.247883094755162
Architecture and Engineering,1300,47900,51,76287.4,82477.79345786836,61950.97719765732,109805.95821716971,0.08114568667785728,11.605950271803978
Architecture and Engineering,1300,48140,55,1083.6,1215.7295210681998,913.1625457061724,1618.548937805744,0.12193569681450711,11.31380220301178
Architecture and Engineering,1300,48300,53,954.6,1089.5329709712173,818.3733998074669,1450.5384646087523,0.14135027338279624,11.49047032223482
Architecture and Engineering,1300,48620,20,7294.4,7849.713732830088,5896.101436310935,10450.635280442926,0.0761287745160792,11.31261808062858
Architecture and Engineering,1300,48660,48,550.6,674.40132134063,506.5584217136642,897.8572317233655,0.2248480227762986,11.408633918061142
Architecture and Engineering,1300,48900,37,2519.0,2844.877041713676,2136.852907338895,3787.497658202638,0.12936762275255106,11.284899613949468
Architecture and Engineering,1300,49180,37,4716.599999999999,5438.780973597984,4085.194110467287,7240.864859512849,0.153114738073609,11.339028661262754
Architecture and Engineering,1300,49340,25,12684.6,13811.386662838051,10374.051782248325,18387.646943967673,0.08883107570109035,11.562452630364112
Architecture and Engineering,1300,49420,53,1179.6,1473.1194003596343,1106.4940337877106,1961.2222944279113,0.24882960356021902,11.190126277361898
Architecture and Engineering,1300,49620,42,4544.0,5007.5370530676255,3761.2768332543396,6666.732721225783,0.10201079512931899,11.368518904002396
Architecture and Engineering,1300,49660,39,3815.0,4032.148152579701,3028.6396833063036,5368.158785598138,0.05691956817292299,11.184873958541743
Architecture and Engineering,1300,49700,6,956.0,1163.7306552471277,874.1049955980839,1549.3207850108279,0.21729148038402485,11.375352923270494
Architecture and Engineering,1300,49740,4,1438.4,1643.9731891078413,1234.8262639204238,2188.6867209358074,0.1429179568324814,11.280584083946549
"Arts, Design, Entertainment, Sports, Media",2600,10420,39,4981.8,5135.585751461642,3857.4571705526405,6837.209032922928,0.0308695153281227,10.716923283606166
"Arts, Design, Entertainment, Sports, Media",2600,10580,36,8217.4,8630.517368502318,6482.581095882425,11490.150134077265,0.0502734889992356,11.107205861649804
"Arts, Design, Entertainment, Sports, Media",2600,10740,35,8815.6,9167.757018706443,6886.114215818212,12205.398591991641,0.039947027849090544,10.818815950110151
"Arts, Design, Entertainment, Sports, Media",2600,10900,42,6430.000000000001,6768.864574353139,5084.250648800268,9011.657919883331,0.05270055588695767,10.905658075101336
"Arts, Design, Entertainment, Sports, Media",2600,11100,48,1400.4,1485.850611628892,1116.0567408628367,1978.1718610212536,0.061018717244281574,10.682405371700286
"Arts, Design, Entertainment, Sports, Media",2600,11260,2,3497.6000000000004,3615.175977521732,2715.442244018974,4813.02718820003,0.03361618753480432,10.912106648756849
"Arts, Design, Entertainment, Sports, Media",2600,11460,26,4141.999999999999,4024.4840519726154,3022.8830001793153,5357.95526443503,-0.028371788514578406,11.042477775906049
"Arts, Design, Entertainment, Sports, Media",2600,11700,37,5585.200000000001,5438.705023997712,4085.137062966895,7240.763744797186,-0.02622913700535149,10.663394744777838
"Arts, Design, Entertainment, Sports, Media",2600,12060,13,68257.8,71771.84734892973,53909.493599857065,95552.70747139292,0.05148198958843867,11.023867722695469
"Arts, Design, Entertainment, Sports, Media",2600,12100,34,1317.2,1411.8637557404954,1060.4835031475259,1879.6702248147628,0.07186741249658016,11.08350064144108
"Arts, Design, Entertainment, Sports, Media",2600,12260,13,4209.6,4467.572419710581,3355.696915482517,5947.856385143387,0.061281931706238274,10.722389385718378
"Arts, Design, Entertainment, Sports, Media",2600,12420,48,40406.4,42415.41389830696,31859.197840755667,56469.32308707553,0.04972019032398223,11.104756364084189
"Arts, Design, Entertainment, Sports, Media",2600,12540,6,3875.6,4403.34984245576,3307.457853156963,5862.354320418,0.13617242296825272,10.961769557709207
"Arts, Design, Entertainment, Sports, Media",2600,12580,24,27997.6,28116.612856917145,21119.037851855388,37432.76204584794,0.0042508235319151134,11.12337091590546
"Arts, Design, Entertainment, Sports, Media",2600,12620,23,845.8000000000001,859.8784978291575,645.8746164078913,1144.7903544207074,0.016645185421089396,10.70756020578
"Arts, Design, Entertainment, Sports, Media",2600,12700,25,2578.6,2673.866766661684,2008.4031367261196,3559.8248952709046,0.03694515111366011,11.3532375272094
"Arts, Design, Entertainment, Sports, Media",2600,12940,22,5387.6,5649.527024853804,4243.49034110681,7521.439437571259,0.0486166428194007,10.955416242082627
"Arts, Design, Entertainment, Sports, Media",2600,13140,48,1556.6,1682.9639773683232,1264.11314628201,2240.5967040608048,0.08117947922929672,10.86334981403412
"Arts, Design, Entertainment, Sports, Media",2600,13380,53,3018.2000000000003,3148.5508545982166,2364.949327827471,4191.790651640708,0.043188275991722314,10.6728582227535
"Arts, Design, Entertainment, Sports, Media",2600,13460,41,1633.2,1131.1591296087968,849.6397697777069,1505.9570208584923,-0.3073970551011531,10.58242917664757
"Arts, Design, Entertainment, Sports, Media",2600,13780,36,594.0,430.57929674314056,323.4180629231283,573.2472982743824,-0.2751190290519519,10.453136262277877
"Arts, Design, Entertainment, Sports, Media",2600,13820,1,7775.8,8450.102182873059,6347.067079534027,11249.956240613454,0.08671804610111614,10.86420516743004
"Arts, Design, Entertainment, Sports, Media",2600,13900,38,1575.2,1473.8979351291703,1107.0788092494806,1962.2587886500553,-0.06431060492053693,10.62331993700377
"Arts, Design, Entertainment, Sports, Media",2600,13980,51,1435.6,1458.5330491220125,1095.537888199498,1941.802906403698,0.015974539650329175,10.78684638922757
"Arts, Design, Entertainment, Sports, Media",2600,14010,17,1211.6,1238.2435802752414,930.0733760046893,1648.5227979315016,0.021990409603203573,10.675133134290938
"Arts, Design, Entertainment, Sports, Media",2600,14020,18,1888.4000000000003,1911.522251983748,1435.78854962884,2544.885401665572,0.012244361355511369,10.766080400995577
"Arts, Design, Entertainment, Sports, Media",2600,14260,16,7388.999999999998,8455.501893211129,6351.122926787005,11257.145089186008,0.1443364316160686,10.780710166676087
"Arts, Design, Entertainment, Sports, Media",2600,14460,25,57636.8,58151.30780719706,43678.79150183469,77419.14287040972,0.008926724023489447,11.176903583473257
"Arts, Design, Entertainment, Sports, Media",2600,14740,53,2449.2000000000003,2614.9491631070405,1964.1487627749198,3481.3855524739615,0.06767481753512991,11.10793054810278
"Arts, Design, Entertainment, Sports, Media",2600,14860,9,11843.2,11880.207023822159,8923.498114825496,15816.590883163248,0.0031247487015466984,11.445774088165043
"Arts, Design, Entertainment, Sports, Media",2600,15180,48,1778.0000000000002,2011.8055665832055,1511.1136653429269,2678.3965565003864,0.1314991938038275,10.467746687256444
"Arts, Design, Entertainment, Sports, Media",2600,15380,36,8276.4,8792.75638263352,6604.442569663811,11706.145369400647,0.06238900761605544,10.792449411704157
"Arts, Design, Entertainment, Sports, Media",2600,15500,37,1050.6,1181.30337663429,887.3042728376355,1572.716046080541,0.12440831585217037,10.85639024868281
"Arts, Design, Entertainment, Sports, Media",2600,15540,50,2063.6,1371.783101069795,1030.3779969322059,1826.3092593042597,-0.3352475765314038,10.851758270792738
"Arts, Design, Entertainment, Sports, Media",2600,15940,39,1983.0,2110.180356220497,1585.0052438410514,2809.3668163443676,0.06413532840166254,10.658553981643491
"Arts, Design, Entertainment, Sports, Media",2600,15980,12,5096.4,5762.916886946512,4328.660087610021,7672.399859003516,0.13078190231271336,10.825102093970411
"Arts, Design, Entertainment, Sports, Media",2600,16580,17,1014.8,707.5632812481964,531.4671363619618,942.0070644400931,-0.30275593097339726,10.766811258675496
"Arts, Design, Entertainment, Sports, Media",2600,16620,54,982.2,956.9808928771117,718.8104699176804,1274.0666248736675,-0.025676142458652327,10.775700358200536
"Arts, Design, Entertainment, Sports, Media",2600,16700,45,7443.799999999999,8079.528197883136,6068.720393333178,10756.596394208742,0.08540371824647855,11.005947679437762
"Arts, Design, Entertainment, Sports, Media",2600,16740,37,23315.0,25410.337054248528,19086.291539027097,33829.789715316736,0.08987077221739344,10.955936409036774
"Arts, Design, Entertainment, Sports, Media",2600,16860,47,4008.2,4302.916586608161,3232.020113105402,5728.643542851561,0.073528413404561,10.692929761339537
"Arts, Design, Entertainment, Sports, Media",2600,16980,17,92304.6,93461.62984687716,70201.190608445,124429.1753163496,0.012534909927318363,10.97464217168309
"Arts, Design, Entertainment, Sports, Media",2600,17020,6,1702.6,1693.6503535087584,1272.1399304240938,2254.823900531198,-0.005256458646330047,10.84494191450564
"Arts, Design, Entertainment, Sports, Media",2600,17140,39,18044.4,18934.873287622988,14222.42101907438,25208.747929589295,0.04934901064169417,10.944034128241755
"Arts, Design, Entertainment, Sports, Media",2600,17300,47,2022.2000000000005,2355.4543702524747,1769.2362254595755,3135.909840926019,0.16479792812406002,10.417398742258024
"Arts, Design, Entertainment, Sports, Media",2600,17460,39,14336.4,14672.998689836322,11021.228492486867,19534.745214538067,0.023478606193767095,10.841955036933175
"Arts, Design, Entertainment, Sports, Media",2600,17660,16,927.0,1039.228678322744,780.5886827805523,1383.5663643000285,0.12106653540749074,10.456418496863048
"Arts, Design, Entertainment, Sports, Media",2600,17780,48,1948.2,2123.784913530802,1595.223941315608,2827.479103166657,0.09012673931362383,10.614207722535918
"Arts, Design, Entertainment, Sports, Media",2600,17820,8,8721.4,9214.011119567509,6920.856740170611,12266.978511307956,0.05648303249105756,10.792563251892076
"Arts, Design, Entertainment, Sports, Media",2600,17860,29,1511.2,1052.6637575917064,790.6800813806541,1401.4530182829053,-0.30342525304942675,10.419414535582934
"Arts, Design, Entertainment, Sports, Media",2600,17900,45,5186.2,5314.915511738706,3992.1558988286447,7075.95785655795,0.02481884843212882,10.84123991585276
"Arts, Design, Entertainment, Sports, Media",2600,18140,39,20961.8,21804.30074963753,16377.714314601262,29028.930536221695,0.04019219483238697,10.92024560884404
"Arts, Design, Entertainment, Sports, Media",2600,18580,48,1814.6,1955.2209309121106,1468.6116374972326,2603.0631863926137,0.07749417552744996,10.607932317416028
"Arts, Design, Entertainment, Sports, Media",2600,19100,48,65206.8,70461.81830471198,52925.50050251433,93808.61383767884,0.0805900351606271,10.989443675766564
