state_abbr,occ_group,occ_group_code,demand_scenario,w_current,w_equilibrium,pct_change,supply_eq,demand_eq
ID,Transportation and Material Moving,9000,low,45512.18979656613,38088.954839616614,-15.765087606159208,33518.33429561089,33502.622825191655
ID,Transportation and Material Moving,9000,mid,45512.190049514356,39182.26541763949,-13.346472617635776,33846.41792247132,33823.254890108976
IL,Architecture and Engineering,1300,high,90501.51652075045,91028.24218013832,0.6146828186619254,96079.97013330714,96082.0633833815
IL,Architecture and Engineering,1300,low,90501.57862442454,90677.92753551326,0.22741051325998135,96290.40483466904,96292.50008761004
IL,Architecture and Engineering,1300,mid,90501.55183230362,90863.37846208274,0.4324202770589556,96179.86461363953,96182.12294172711
IL,"Arts, Design, Entertainment, Sports, Media",2600,high,57750.72072591173,63634.326054423145,9.924291261804273,92244.84546845398,92291.92272594648
IL,"Arts, Design, Entertainment, Sports, Media",2600,low,57750.84628354745,62918.96063719918,8.688657470058674,92125.3391805298,92173.57826752271
IL,"Arts, Design, Entertainment, Sports, Media",2600,mid,57750.77372092033,63293.450000695106,9.33555974000215,92187.2637864708,92238.9383172905
IL,Building and Grounds Cleaning and Maintenance,4200,high,31144.81495319111,31869.82723672323,2.3086320911300087,114902.53412840694,114905.13307706796
IL,Building and Grounds Cleaning and Maintenance,4200,low,31144.904524033733,31790.03265723445,2.0522312220787606,115328.45048219289,115331.14660350495
IL,Building and Grounds Cleaning and Maintenance,4200,mid,31144.86014236134,31832.179341380208,2.1876516536051382,115103.84190199134,115106.717816471
IL,Business and Financial Operations,500,high,98795.25055529343,125149.57833684498,26.76852458557926,288692.3168266828,289254.16425910196
IL,Business and Financial Operations,500,low,98795.7556172329,122291.76059490647,23.874826356418772,286894.64482550224,287462.6519334587
IL,Business and Financial Operations,500,mid,98795.36644675772,123776.36355967906,25.37866755094982,287827.2110811264,288433.8743645901
IL,Community and Social Service,2000,high,51587.81173480406,53853.30310276472,4.437373402087907,76304.05782287418,76311.30496164603
IL,Community and Social Service,2000,low,51587.96648853597,53149.78374713563,3.0728727174131487,76191.99260801615,76199.21495632836
IL,Community and Social Service,2000,mid,51587.8838804919,53521.5051843269,3.7938395026575047,76252.15897736719,76259.96425331107
IL,Computer and Mathematical,1000,high,101052.64735030211,115871.70175539206,14.640765963361043,186494.0713511635,186530.84629584287
IL,Computer and Mathematical,1000,low,101053.58838569956,112743.99937006373,11.5461379170372,185014.96677525874,185051.78431738427
IL,Computer and Mathematical,1000,mid,101053.09554727541,114396.54475324364,13.181231824881845,185803.06210334034,185842.98209170665
IL,Construction and Extraction,6200,high,61400.876035856636,60577.281487948625,-1.354911252090147,191474.56524385925,191510.5659545646
IL,Construction and Extraction,6200,low,61400.92979041417,59933.03033881235,-2.4040160839918188,190921.62743059575,190959.28954364502
IL,Construction and Extraction,6200,mid,61400.901248366354,60272.15442367639,-1.8517770688287316,191213.53093045537,191253.67565626864
IL,"Education, Training, and Library",2200,high,53218.94193447731,57589.98308176276,8.268344172008488,281882.37072809594,281949.0272879921
IL,"Education, Training, and Library",2200,low,53219.09329506862,56883.10665229797,6.939410278854154,281552.21982981474,281619.1390905499
IL,"Education, Training, and Library",2200,mid,53219.01412097696,57255.09225598777,7.63875806320187,281727.0805477516,281799.372018528
IL,"Farming, Fishing, and Forestry",6000,high,40535.07002394601,31781.954383143548,-21.593932453136453,8303.298559439732,8304.3310479103
IL,"Farming, Fishing, and Forestry",6000,low,40535.07002394601,31640.46167717203,-21.94299489681284,8322.191277203548,8323.27883887171
IL,"Farming, Fishing, and Forestry",6000,mid,40535.07002394601,31714.85722238872,-21.75946111933881,8312.19894617529,8313.356866938975
IL,Food Preparation and Serving,4000,high,24984.7853814713,26566.973391644446,6.277077420862694,183466.211184955,183499.10665080405
IL,Food Preparation and Serving,4000,low,24984.83474172755,26297.080910136694,5.197416976215401,183049.86320613787,183084.22752831524
IL,Food Preparation and Serving,4000,mid,24984.809073900702,26439.160611698033,5.765806526754611,183269.74379644438,183306.3832574988
IL,Healthcare Practitioners and Technical,3000,high,88596.03471417411,90323.36152169877,1.9483358590794027,270443.2107504479,270449.0749013162
IL,Healthcare Practitioners and Technical,3000,low,88596.14305730836,89968.9883292851,1.5482477899116946,271016.58839826187,271022.4495944887
IL,Healthcare Practitioners and Technical,3000,mid,88596.08932876373,90156.58294162025,1.760039004854057,270715.40335457586,270721.72617683123
IL,Healthcare Support,3600,high,30164.981447812934,37563.841699340395,24.46853606082261,92831.17974146975,92851.7483315149
IL,Healthcare Support,3600,low,30165.040328820327,36543.388197198736,21.087254911492753,91596.70239167029,91617.96397605559
IL,Healthcare Support,3600,mid,30165.008867263576,37082.37136360103,22.87319591394544,92252.58599381038,92275.44820285514
IL,"Installation, Maintenance, and Repair",7000,high,59329.00132906464,64331.4101406731,8.481547007068086,113972.96255086006,113986.27179163352
IL,"Installation, Maintenance, and Repair",7000,low,59328.976364526345,63684.835026136185,7.3912438192305245,113727.19332423362,113740.99032015113
IL,"Installation, Maintenance, and Repair",7000,mid,59328.99045550233,64025.806941695155,7.966217657809959,113857.69763924825,113872.4354536955
IL,Legal,2100,high,158452.39110233585,201995.39250634116,27.32390651663719,66420.24753701354,66596.01832294672
IL,Legal,2100,low,158453.36775134545,194950.45904665833,22.883837320395415,65822.44291495581,65990.74639395975
IL,Legal,2100,mid,158452.58846058478,198611.51836801617,25.19212727133657,66134.36322737552,66318.97035128601
IL,"Life, Physical, and Social Science",1600,high,82496.88079544497,85780.69601941941,3.911665455214596,49089.921399827435,49139.04304813249
IL,"Life, Physical, and Social Science",1600,low,82497.22541118819,82772.13599765323,0.26728682745160964,48657.45642470809,48692.01110003782
IL,"Life, Physical, and Social Science",1600,mid,82497.0211694594,84348.56606245092,2.1770254743926376,48885.646913865945,48930.86957892646
IL,Management,10,high,114579.37510260935,117174.17753626185,2.234028600960826,540866.7133389898,540878.4761941662
IL,Management,10,low,114579.72526816574,116758.03677264575,1.8706891202985485,542138.0562710194,542149.8886973046
IL,Management,10,mid,114579.56270906195,116978.24825154502,2.062942749073299,541469.6888935795,541482.427229876
IL,Office and Administrative Support,5000,high,43637.72822812226,44140.30939613579,1.1415900729211714,454634.4648572339,454644.34415431577
IL,Office and Administrative Support,5000,low,43637.768075494576,44290.255172135076,1.485093520036902,457702.9153065352,457713.037136896
IL,Office and Administrative Support,5000,mid,43637.75147495333,44211.747932303326,1.3052371025561673,456085.98796267295,456096.8085954016
IL,Personal Care and Service,4300,high,26574.453667292815,28024.683131317433,5.457495149849016,125141.37898516553,125145.40539111901
IL,Personal Care and Service,4300,low,26574.45260413255,27835.579316109714,4.745894859696305,125188.58336711199,125192.70302540308
IL,Personal Care and Service,4300,mid,26574.453871657923,27935.773753325146,5.122925886846321,125165.52086016347,125169.93446787247
IL,Production,7700,high,45697.563793392066,62512.59151538099,36.87173333322884,201181.0148010315,201236.09240876941
IL,Production,7700,low,45697.58628520729,62323.0977622986,36.456866071496194,201799.71552377098,201859.52429612397
IL,Production,7700,mid,45697.57351397124,62421.912358893715,36.673220685785246,201470.54723147803,201533.44736452802
IL,Protective Service,3700,high,67001.4529310712,74599.87706873783,11.275304742404913,87130.08827962681,87156.47759056171
IL,Protective Service,3700,low,67001.51257723338,74064.5192901642,10.476778639695963,87150.39437113923,87178.05917154819
IL,Protective Service,3700,mid,67001.47937617639,74345.18844510727,10.895438047115144,87138.88185906042,87168.27779510983
IL,Sales and Related,4700,high,70666.7427562722,71136.36752156974,0.6486561668289276,376440.6711788782,376448.9765027517
IL,Sales and Related,4700,low,70666.98672570882,71163.40064218898,0.6866114039471395,378264.6642454581,378273.1499266689
IL,Sales and Related,4700,mid,70666.87411233754,71149.19821255519,0.6666527270163118,377301.818686375,377310.90413961286
IL,Transportation and Material Moving,9000,high,43943.279575024666,59533.27870300753,35.29185059376147,272848.4470408547,272920.67038645357
IL,Transportation and Material Moving,9000,low,43943.29852534053,58581.18893494307,33.12822452699665,271039.2824027348,271116.3242173591
IL,Transportation and Material Moving,9000,mid,43943.286847814954,59082.44997514683,34.267366635372866,271995.42180018086,272077.30263183283
IN,Architecture and Engineering,1300,high,86514.9873343362,88497.98809480456,2.3425635992537277,34579.79737073431,34580.23490478499
IN,Architecture and Engineering,1300,low,86518.77267424119,87931.28704387971,1.6834275712818825,34634.825649741484,34635.12663274659
IN,Architecture and Engineering,1300,mid,86516.64873006033,88232.46452922389,2.033834865702811,34605.79863775792,34606.148225048586
IN,"Arts, Design, Entertainment, Sports, Media",2600,high,50470.325505115325,46279.765719834366,-8.196072432643279,29040.455246273516,29040.48652761929
IN,"Arts, Design, Entertainment, Sports, Media",2600,low,50470.74410885941,45508.56611083706,-9.720339387254908,28944.533000635096,28915.69123185635
IN,"Arts, Design, Entertainment, Sports, Media",2600,mid,50469.97943933726,45924.53858957633,-8.896060298407965,28999.70794803869,28974.404131013292
IN,Building and Grounds Cleaning and Maintenance,4200,high,29776.78572925933,29080.988337643987,-2.2902906963354286,47995.10876069498,47995.96544354989
IN,Building and Grounds Cleaning and Maintenance,4200,low,29776.276771906665,29006.047868483864,-2.540664661556444,48174.68758592461,48174.826354534336
IN,Building and Grounds Cleaning and Maintenance,4200,mid,29776.539568153443,29045.77989056562,-2.4079018534255088,48078.63281297179,48078.95911528251
IN,Business and Financial Operations,500,high,78604.98923921591,83829.06734427981,5.311199912981341,86994.26015096798,86226.04163586833
IN,Business and Financial Operations,500,low,78598.56026638017,81159.92396958885,1.978089055907485,86183.44583571324,85272.25573552499
IN,Business and Financial Operations,500,mid,78602.01066413973,82572.17159318573,3.7413936779318893,86615.3503914585,85773.88484049222
IN,Community and Social Service,2000,high,46221.72370133973,50413.93279651369,9.024148501153391,25981.283999569514,25982.825503482676
IN,Community and Social Service,2000,low,46222.2578841134,49561.45380448235,7.180087768190015,25908.768306886996,25909.25057444909
IN,Community and Social Service,2000,mid,46221.95243495953,50012.93633168828,8.156744634008835,25947.53799295619,25948.274129159126
IN,Computer and Mathematical,1000,high,81472.69027391852,83635.39910741507,1.6041430285221034,56999.99281222901,57004.944803958904
IN,Computer and Mathematical,1000,low,81473.47653218627,80568.78522866475,-2.1173876110850034,56315.902759065124,56305.44712780131
IN,Computer and Mathematical,1000,mid,81472.46522271977,82195.42914660179,-0.14174057335025858,56682.66908009125,56674.67912592052
IN,Construction and Extraction,6200,high,48712.016728277755,46555.1833281216,-4.446204673578947,69328.87001757426,69338.37122626709
IN,Construction and Extraction,6200,low,48711.408608621794,46066.167485849626,-5.449199935793231,69159.80054538416,69146.95235162177
IN,Construction and Extraction,6200,mid,48711.63958138841,46326.095933510565,-4.915731007633143,69252.08837304609,69242.62584961562
IN,"Education, Training, and Library",2200,high,44255.08409252143,47846.58964968675,8.973746111643985,91604.39356431089,91622.7497189484
IN,"Education, Training, and Library",2200,low,44256.78168722941,47214.17562042645,7.52930144383709,91494.49223663,91539.50958607552
IN,"Education, Training, and Library",2200,mid,44256.04513380635,47541.88941137571,8.275813465973677,91548.6347777531,91594.00672599903
IN,"Farming, Fishing, and Forestry",6000,high,32774.91488669631,29541.144822121347,-9.866600953058716,2229.232411004245,2229.4099333608924
IN,"Farming, Fishing, and Forestry",6000,low,32774.91488669631,29415.121749744776,-10.251111707128516,2235.77168745251,2235.93463515589
IN,"Farming, Fishing, and Forestry",6000,mid,32774.91488669631,29481.91607879441,-10.047314598026803,2232.2917953883843,2232.450788168216
