state_abbr,soc_code,soc_title,occ_group,occ_group_code,supply_detailed,demand_detailed,current_wage_oes,pct_change_group,bls_growth_10yr
AK,37-3019,"Grounds Maintenance Workers, All Other",Building and Grounds Cleaning and Maintenance,4200,96.18,96.18,51110.00,-0.73,0.03
AK,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Personal Care and Service,4300,625.35,625.33,48250.00,-2.34,0.06
AK,39-1022,First-Line Supervisors of Personal Service Workers,Personal Care and Service,4300,372.63,372.62,45110.00,-2.34,0.07
AK,39-2011,Animal Trainers,Personal Care and Service,4300,116.11,116.10,33280.00,-2.34,0.05
AK,39-2021,Animal Caretakers,Personal Care and Service,4300,741.82,741.79,35380.00,-2.34,0.12
AK,39-3019,"Gambling Service Workers, All Other",Personal Care and Service,4300,365.31,365.29,27460.00,-2.34,-0.01
AK,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",Personal Care and Service,4300,260.27,260.26,30840.00,-2.34,0.01
AK,39-3091,Amusement and Recreation Attendants,Personal Care and Service,4300,265.97,265.96,40610.00,-2.34,0.03
AK,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",Personal Care and Service,4300,195.58,195.57,29410.00,-2.34,0.06
AK,39-5092,Manicurists and Pedicurists,Personal Care and Service,4300,452.31,452.29,46080.00,-2.34,0.07
AK,39-5094,Skincare Specialists,Personal Care and Service,4300,254.88,254.87,39440.00,-2.34,0.07
AK,39-6011,Baggage Porters and Bellhops,Personal Care and Service,4300,72.39,72.38,34660.00,-2.34,-0.02
AK,39-7010,Tour and Travel Guides,Personal Care and Service,4300,1251.29,1251.25,44790.00,-2.34,0.08
AK,39-9011,Childcare Workers,Personal Care and Service,4300,1355.71,1355.66,34980.00,-2.34,-0.03
AK,39-9031,Exercise Trainers and Group Fitness Instructors,Personal Care and Service,4300,1172.47,1172.42,47020.00,-2.34,0.12
AK,39-9032,Recreation Workers,Personal Care and Service,4300,363.49,363.48,35660.00,-2.34,0.04
AK,41-1011,First-Line Supervisors of Retail Sales Workers,Sales and Related,4700,2211.60,2211.55,52270.00,-3.04,-0.05
AK,41-1012,First-Line Supervisors of Non-Retail Sales Workers,Sales and Related,4700,445.06,445.05,80040.00,-3.04,0.00
AK,41-2011,Cashiers,Sales and Related,4700,3727.94,3727.85,36110.00,-3.04,-0.10
AK,41-2021,Counter and Rental Clerks,Sales and Related,4700,719.64,719.62,39000.00,-3.04,0.03
AK,41-2022,Parts Salespersons,Sales and Related,4700,550.76,550.74,45710.00,-3.04,0.03
AK,41-2031,Retail Salespersons,Sales and Related,4700,6937.90,6937.74,36980.00,-3.04,-0.00
AK,41-3011,Advertising Sales Agents,Sales and Related,4700,208.37,208.36,42550.00,-3.04,-0.06
AK,41-3021,Insurance Sales Agents,Sales and Related,4700,523.02,523.01,54720.00,-3.04,0.04
AK,41-3031,"Securities, Commodities, and Financial Services Sales Agents",Sales and Related,4700,153.28,153.28,82200.00,-3.04,0.03
AK,41-3041,Travel Agents,Sales and Related,4700,227.61,227.61,47020.00,-3.04,0.02
AK,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Sales and Related,4700,871.81,871.79,65760.00,-3.04,0.03
AK,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Sales and Related,4700,483.66,483.64,62980.00,-3.04,0.02
AK,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales and Related,4700,863.34,863.32,59800.00,-3.04,0.00
AK,41-9021,Real Estate Brokers,Sales and Related,4700,229.93,229.92,59860.00,-3.04,0.03
AK,41-9022,Real Estate Sales Agents,Sales and Related,4700,122.29,122.29,90150.00,-3.04,0.03
AK,43-1011,First-Line Supervisors of Office and Administrative Support Workers,Office and Administrative Support,5000,3862.58,3862.48,67580.00,-2.01,-0.00
AK,43-2011,"Switchboard Operators, Including Answering Service",Office and Administrative Support,5000,47.77,47.77,36600.00,-2.01,-0.26
AK,43-3011,Bill and Account Collectors,Office and Administrative Support,5000,220.28,220.27,54850.00,-2.01,-0.10
AK,43-3021,Billing and Posting Clerks,Office and Administrative Support,5000,283.67,283.67,51700.00,-2.01,-0.00
AK,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Office and Administrative Support,5000,2755.97,2755.90,54070.00,-2.01,-0.06
AK,43-3051,Payroll and Timekeeping Clerks,Office and Administrative Support,5000,161.83,161.83,59370.00,-2.01,-0.17
AK,43-3061,Procurement Clerks,Office and Administrative Support,5000,118.43,118.42,55810.00,-2.01,-0.09
AK,43-3071,Tellers,Office and Administrative Support,5000,733.05,733.03,45930.00,-2.01,-0.13
AK,43-3099,"Financial Clerks, All Other",Office and Administrative Support,5000,78.71,78.71,53170.00,-2.01,0.01
AK,43-4031,"Court, Municipal, and License Clerks",Office and Administrative Support,5000,306.97,306.96,51270.00,-2.01,0.03
AK,43-4051,Customer Service Representatives,Office and Administrative Support,5000,2057.02,2056.97,43490.00,-2.01,-0.05
AK,43-4061,"Eligibility Interviewers, Government Programs",Office and Administrative Support,5000,353.26,353.25,56870.00,-2.01,0.01
AK,43-4081,"Hotel, Motel, and Resort Desk Clerks",Office and Administrative Support,5000,443.25,443.24,35820.00,-2.01,0.04
AK,43-4111,"Interviewers, Except Eligibility and Loan",Office and Administrative Support,5000,91.50,91.50,46080.00,-2.01,-0.12
AK,43-4121,"Library Assistants, Clerical",Office and Administrative Support,5000,36.28,36.28,48550.00,-2.01,-0.07
AK,43-4131,Loan Interviewers and Clerks,Office and Administrative Support,5000,341.62,341.61,52040.00,-2.01,-0.02
AK,43-4151,Order Clerks,Office and Administrative Support,5000,117.95,117.95,41110.00,-2.01,-0.17
AK,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",Office and Administrative Support,5000,168.37,168.37,52690.00,-2.01,-0.07
AK,43-4171,Receptionists and Information Clerks,Office and Administrative Support,5000,1360.45,1360.42,44790.00,-2.01,0.00
AK,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,Office and Administrative Support,5000,652.43,652.41,40370.00,-2.01,0.03
AK,43-4199,"Information and Record Clerks, All Other",Office and Administrative Support,5000,439.49,439.48,49820.00,-2.01,-0.00
AK,43-5011,Cargo and Freight Agents,Office and Administrative Support,5000,435.82,435.81,48230.00,-2.01,0.09
AK,43-5021,Couriers and Messengers,Office and Administrative Support,5000,196.29,196.28,39910.00,-2.01,0.08
AK,43-5031,Public Safety Telecommunicators,Office and Administrative Support,5000,174.29,174.29,81440.00,-2.01,0.04
AK,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",Office and Administrative Support,5000,449.16,449.15,57680.00,-2.01,-0.01
AK,43-5051,Postal Service Clerks,Office and Administrative Support,5000,124.98,124.97,60590.00,-2.01,-0.04
AK,43-5052,Postal Service Mail Carriers,Office and Administrative Support,5000,474.75,474.74,54270.00,-2.01,-0.04
AK,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Office and Administrative Support,5000,261.10,261.09,53350.00,-2.01,-0.08
AK,43-5061,"Production, Planning, and Expediting Clerks",Office and Administrative Support,5000,267.02,267.01,52470.00,-2.01,-0.02
AK,43-5071,"Shipping, Receiving, and Inventory Clerks",Office and Administrative Support,5000,549.89,549.88,47400.00,-2.01,-0.08
AK,43-6011,Executive Secretaries and Executive Administrative Assistants,Office and Administrative Support,5000,905.11,905.09,63070.00,-2.01,-0.02
AK,43-6012,Legal Secretaries and Administrative Assistants,Office and Administrative Support,5000,512.64,512.63,59600.00,-2.01,-0.06
AK,43-6013,Medical Secretaries and Administrative Assistants,Office and Administrative Support,5000,1848.05,1848.01,47650.00,-2.01,0.04
AK,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Office and Administrative Support,5000,3390.53,3390.45,44630.00,-2.01,-0.02
AK,43-9021,Data Entry Keyers,Office and Administrative Support,5000,124.73,124.73,41740.00,-2.01,-0.26
AK,43-9041,Insurance Claims and Policy Processing Clerks,Office and Administrative Support,5000,62.36,62.36,36120.00,-2.01,-0.04
AK,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",Office and Administrative Support,5000,60.43,60.43,38020.00,-2.01,-0.07
AK,43-9061,"Office Clerks, General",Office and Administrative Support,5000,3092.80,3092.73,51400.00,-2.01,-0.07
AK,43-9071,"Office Machine Operators, Except Computer",Office and Administrative Support,5000,76.80,76.79,47590.00,-2.01,-0.15
AK,43-9199,"Office and Administrative Support Workers, All Other",Office and Administrative Support,5000,561.42,561.40,45550.00,-2.01,-0.08
AK,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","Farming, Fishing, and Forestry",6000,810.05,809.92,36920.00,50.16,-0.03
AK,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,Construction and Extraction,6200,2076.08,2075.49,97820.00,-4.25,0.05
AK,47-2031,Carpenters,Construction and Extraction,6200,2089.08,2088.49,63590.00,-4.25,0.04
AK,47-2043,Floor Sanders and Finishers,Construction and Extraction,6200,43.44,43.43,48200.00,-4.25,0.04
AK,47-2051,Cement Masons and Concrete Finishers,Construction and Extraction,6200,99.62,99.59,94950.00,-4.25,0.02
AK,47-2061,Construction Laborers,Construction and Extraction,6200,2310.25,2309.59,59840.00,-4.25,0.07
AK,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Construction and Extraction,6200,101.20,101.17,97670.00,-4.25,0.03
AK,47-2072,Pile Driver Operators,Construction and Extraction,6200,86.51,86.48,87630.00,-4.25,0.03
AK,47-2073,Operating Engineers and Other Construction Equipment Operators,Construction and Extraction,6200,1680.75,1680.27,73940.00,-4.25,0.04
AK,47-2081,Drywall and Ceiling Tile Installers,Construction and Extraction,6200,116.51,116.48,74850.00,-4.25,0.04
AK,47-2111,Electricians,Construction and Extraction,6200,1361.91,1361.52,77830.00,-4.25,0.09
AK,47-2121,Glaziers,Construction and Extraction,6200,173.31,173.26,48610.00,-4.25,0.03
AK,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",Construction and Extraction,6200,101.52,101.49,24400.00,-4.25,0.04
AK,47-2141,"Painters, Construction and Maintenance",Construction and Extraction,6200,362.79,362.69,64580.00,-4.25,0.04
AK,47-2152,"Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,6200,672.05,671.86,84020.00,-4.25,0.04
AK,47-2181,Roofers,Construction and Extraction,6200,355.26,355.16,63300.00,-4.25,0.06
AK,47-2211,Sheet Metal Workers,Construction and Extraction,6200,186.18,186.13,83430.00,-4.25,0.02
AK,47-2221,Structural Iron and Steel Workers,Construction and Extraction,6200,189.77,189.72,79680.00,-4.25,0.04
AK,47-3012,Helpers--Carpenters,Construction and Extraction,6200,175.76,175.71,37930.00,-4.25,0.05
AK,47-3019,"Helpers, Construction Trades, All Other",Construction and Extraction,6200,116.52,116.49,42920.00,-4.25,0.04
AK,47-4011,Construction and Building Inspectors,Construction and Extraction,6200,222.02,221.96,92280.00,-4.25,-0.01
AK,47-4031,Fence Erectors,Construction and Extraction,6200,116.93,116.90,63040.00,-4.25,0.05
AK,47-4041,Hazardous Materials Removal Workers,Construction and Extraction,6200,155.29,155.24,58480.00,-4.25,0.01
AK,47-4051,Highway Maintenance Workers,Construction and Extraction,6200,72.01,71.99,65110.00,-4.25,0.03
AK,47-5012,"Rotary Drill Operators, Oil and Gas",Construction and Extraction,6200,98.60,98.57,,-4.25,0.01
AK,47-5013,"Service Unit Operators, Oil and Gas",Construction and Extraction,6200,196.60,196.54,98920.00,-4.25,0.00
AK,47-5071,"Roustabouts, Oil and Gas",Construction and Extraction,6200,200.41,200.35,57620.00,-4.25,0.02
AK,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair",7000,1059.25,1059.09,97360.00,7.82,0.03
AK,49-2011,"Computer, Automated Teller, and Office Machine Repairers","Installation, Maintenance, and Repair",7000,122.60,122.58,57160.00,7.82,-0.01
AK,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Installation, Maintenance, and Repair",7000,547.25,547.17,98850.00,7.82,-0.04
AK,49-2091,Avionics Technicians,"Installation, Maintenance, and Repair",7000,41.08,41.08,78360.00,7.82,0.08
AK,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Installation, Maintenance, and Repair",7000,122.89,122.87,89240.00,7.82,-0.01
AK,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Installation, Maintenance, and Repair",7000,40.17,40.17,136420.00,7.82,0.06
AK,49-2098,Security and Fire Alarm Systems Installers,"Installation, Maintenance, and Repair",7000,105.12,105.10,60400.00,7.82,0.10
AK,49-3011,Aircraft Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,940.25,940.11,85840.00,7.82,0.04
AK,49-3021,Automotive Body and Related Repairers,"Installation, Maintenance, and Repair",7000,174.05,174.02,58600.00,7.82,0.02
AK,49-3022,Automotive Glass Installers and Repairers,"Installation, Maintenance, and Repair",7000,49.21,49.20,48800.00,7.82,0.03
AK,49-3023,Automotive Service Technicians and Mechanics,"Installation, Maintenance, and Repair",7000,842.52,842.39,61510.00,7.82,0.04
AK,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,"Installation, Maintenance, and Repair",7000,389.88,389.83,73060.00,7.82,0.02
AK,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines","Installation, Maintenance, and Repair",7000,654.21,654.11,76970.00,7.82,0.06
AK,49-3051,Motorboat Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,40.38,40.38,64540.00,7.82,0.06
AK,49-3092,Recreational Vehicle Service Technicians,"Installation, Maintenance, and Repair",7000,63.53,63.52,57290.00,7.82,0.11
AK,49-3093,Tire Repairers and Changers,"Installation, Maintenance, and Repair",7000,241.45,241.42,37410.00,7.82,0.06
AK,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Installation, Maintenance, and Repair",7000,421.77,421.71,96610.00,7.82,0.08
AK,49-9031,Home Appliance Repairers,"Installation, Maintenance, and Repair",7000,48.85,48.84,55050.00,7.82,0.03
AK,49-9041,Industrial Machinery Mechanics,"Installation, Maintenance, and Repair",7000,165.68,165.66,75510.00,7.82,0.16
AK,49-9051,Electrical Power-Line Installers and Repairers,"Installation, Maintenance, and Repair",7000,212.99,212.96,103970.00,7.82,0.07
AK,49-9052,Telecommunications Line Installers and Repairers,"Installation, Maintenance, and Repair",7000,248.94,248.90,98170.00,7.82,-0.03
AK,49-9062,Medical Equipment Repairers,"Installation, Maintenance, and Repair",7000,53.73,53.72,79050.00,7.82,0.13
AK,49-9071,"Maintenance and Repair Workers, General","Installation, Maintenance, and Repair",7000,1551.07,1550.84,53560.00,7.82,0.04
AK,49-9098,"Helpers--Installation, Maintenance, and Repair Workers","Installation, Maintenance, and Repair",7000,340.79,340.74,44240.00,7.82,0.02
AK,49-9099,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair",7000,38.97,38.97,76360.00,7.82,0.02
AK,51-1011,First-Line Supervisors of Production and Operating Workers,Production,7700,1468.77,1467.87,63440.00,-36.25,0.01
AK,51-2041,Structural Metal Fabricators and Fitters,Production,7700,151.76,151.67,68610.00,-36.25,-0.16
AK,51-2090,Miscellaneous Assemblers and Fabricators,Production,7700,302.15,301.97,46040.00,-36.25,-0.00
AK,51-3011,Bakers,Production,7700,1150.26,1149.56,36560.00,-36.25,0.06
AK,51-3021,Butchers and Meat Cutters,Production,7700,366.43,366.21,49170.00,-36.25,0.01
AK,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",Production,7700,287.18,287.00,36640.00,-36.25,0.06
AK,51-3092,Food Batchmakers,Production,7700,129.26,129.18,44720.00,-36.25,0.07
AK,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,212.70,212.57,46460.00,-36.25,-0.12
AK,51-4041,Machinists,Production,7700,181.50,181.39,73130.00,-36.25,0.00
AK,51-4121,"Welders, Cutters, Solderers, and Brazers",Production,7700,648.79,648.39,64150.00,-36.25,0.02
AK,51-5112,Printing Press Operators,Production,7700,222.27,222.13,46020.00,-36.25,-0.08
AK,51-5113,Print Binding and Finishing Workers,Production,7700,101.36,101.30,44830.00,-36.25,-0.16
AK,51-6011,Laundry and Dry-Cleaning Workers,Production,7700,796.67,796.19,36810.00,-36.25,0.05
AK,51-8013,Power Plant Operators,Production,7700,482.31,482.01,100400.00,-36.25,-0.11
AK,51-8021,Stationary Engineers and Boiler Operators,Production,7700,185.25,185.14,87010.00,-36.25,0.02
AK,51-8031,Water and Wastewater Treatment Plant and System Operators,Production,7700,424.14,423.88,78210.00,-36.25,-0.06
AK,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Production,7700,144.53,144.44,56940.00,-36.25,-0.04
AK,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",Production,7700,241.96,241.81,69100.00,-36.25,0.00
AK,51-9111,Packaging and Filling Machine Operators and Tenders,Production,7700,537.01,536.68,37480.00,-36.25,0.04
AK,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Production,7700,213.21,213.08,55010.00,-36.25,0.01
AK,51-9198,Helpers--Production Workers,Production,7700,220.38,220.25,43110.00,-36.25,-0.09
